order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,quantity,discount,sale_price,profit,month
9257,24-06-2022,Second Class,Consumer,United States,Columbia,Missouri,65203,Central,Office Supplies,Binders,OFF-BI-10004728,10,2,0.4,9.6,-0.4,2022-06
9258,27-11-2022,Second Class,Consumer,United States,Columbia,Missouri,65203,Central,Furniture,Furnishings,FUR-FU-10002298,280,3,13.2,316.8,36.80000000000001,2022-11
9259,09-09-2023,Second Class,Consumer,United States,Columbia,Missouri,65203,Central,Office Supplies,Binders,OFF-BI-10004654,50,3,2,48,-2,2023-09
9260,26-08-2022,Second Class,Consumer,United States,Columbia,Missouri,65203,Central,Office Supplies,Storage,OFF-ST-10002583,50,2,1.8,58.2,8.200000000000003,2022-08
9261,19-08-2022,Second Class,Consumer,United States,Aberdeen,South Dakota,57401,Central,Office Supplies,Supplies,OFF-SU-10004661,30,3,1.2,28.8,-1.2,2022-08
9262,08-02-2022,Same Day,Home Office,United States,Seattle,Washington,98103,West,Furniture,Chairs,FUR-CH-10003061,200,3,11,209,9,2022-02
9263,18-02-2023,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Furniture,Chairs,FUR-CH-10000513,370,3,11.7,378.3,8.300000000000011,2023-02
9264,01-04-2022,Standard Class,Consumer,United States,Detroit,Michigan,48227,Central,Office Supplies,Appliances,OFF-AP-10002191,230,5,8.1,261.9,31.899999999999977,2022-04
9265,22-01-2023,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Office Supplies,Binders,OFF-BI-10000216,10,3,0.4,9.6,-0.4,2023-01
9266,15-07-2023,Standard Class,Corporate,United States,Memphis,Tennessee,38109,South,Office Supplies,Envelopes,OFF-EN-10003448,60,7,3,57,-3,2023-07
9267,19-04-2022,First Class,Home Office,United States,North Las Vegas,Nevada,89031,West,Furniture,Furnishings,FUR-FU-10002111,10,2,0.4,9.6,-0.4,2022-04
9268,05-06-2022,Same Day,Consumer,United States,Freeport,New York,11520,East,Furniture,Chairs,FUR-CH-10001545,90,1,5,95,5,2022-06
9269,16-01-2022,Same Day,Consumer,United States,Freeport,New York,11520,East,Office Supplies,Paper,OFF-PA-10002947,20,3,0.4,19.6,-0.4,2022-01
9270,27-04-2023,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10003476,20,7,1.5,28.5,8.5,2023-04
9271,07-03-2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Binders,OFF-BI-10001359,3840,6,129.3,4180.7,340.6999999999998,2022-03
9272,07-06-2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10000320,10,3,0.4,9.6,-0.4,2022-06
9273,29-01-2023,Standard Class,Corporate,United States,New York City,New York,10024,East,Technology,Phones,TEC-PH-10001835,550,4,31.5,598.5,48.5,2023-01
9274,21-04-2022,Standard Class,Consumer,United States,Henderson,Kentucky,42420,South,Office Supplies,Binders,OFF-BI-10003650,1340,3,63.2,1516.8,176.79999999999995,2022-04
9275,22-12-2022,Same Day,Corporate,United States,Albuquerque,New Mexico,87105,West,Office Supplies,Art,OFF-AR-10000937,240,7,7.8,252.2,12.199999999999989,2022-12
9276,09-04-2022,Second Class,Corporate,United States,Delray Beach,Florida,33445,South,Office Supplies,Storage,OFF-ST-10000532,150,6,9,171,21,2022-04
9277,14-07-2023,Second Class,Corporate,United States,Delray Beach,Florida,33445,South,Technology,Accessories,TEC-AC-10001267,50,2,2.5,47.5,-2.5,2023-07
9278,18-05-2022,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,OFF-LA-10004853,20,4,0.8,19.2,-0.8,2022-05
9279,02-11-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Binders,OFF-BI-10001759,10,7,0.5,9.5,-0.5,2023-11
9280,08-02-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Chairs,FUR-CH-10003379,340,2,20,380,40,2023-02
9281,30-09-2022,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Bookcases,FUR-BO-10002853,150,2,3.2,156.8,6.800000000000011,2022-09
9282,19-03-2022,Standard Class,Consumer,United States,Richmond,Virginia,23223,South,Office Supplies,Appliances,OFF-AP-10000027,60,5,2.8,67.2,7.200000000000003,2022-03
9283,17-07-2022,Standard Class,Consumer,United States,West Palm Beach,Florida,33407,South,Office Supplies,Paper,OFF-PA-10002421,70,4,3.5,66.5,-3.5,2022-07
9284,12-09-2023,Second Class,Consumer,United States,Fort Collins,Colorado,80525,West,Office Supplies,Labels,OFF-LA-10002475,10,2,0.3,9.7,-0.3,2023-09
9285,12-09-2023,Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Chairs,FUR-CH-10001482,340,3,19.5,370.5,30.5,2023-09
9286,07-05-2022,First Class,Consumer,United States,Monroe,North Carolina,28110,South,Furniture,Furnishings,FUR-FU-10000087,20,1,0.6,19.4,-0.6,2022-05
9287,07-01-2022,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Office Supplies,Binders,OFF-BI-10003166,10,3,0.3,9.7,-0.3,2022-01
9288,05-08-2023,Standard Class,Home Office,United States,Dallas,Texas,75081,Central,Furniture,Tables,FUR-TA-10000688,400,3,18.4,441.6,41.60000000000002,2023-08
9289,05-04-2023,First Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Furniture,Chairs,FUR-CH-10003981,890,6,43.2,1036.8,146.79999999999995,2023-04
9290,04-10-2023,Second Class,Home Office,United States,San Francisco,California,94109,West,Office Supplies,Paper,OFF-PA-10001878,50,1,1,49,-1,2023-10
9291,02-08-2022,First Class,Consumer,United States,Dover,Delaware,19901,East,Office Supplies,Art,OFF-AR-10002375,10,3,0.5,9.5,-0.5,2022-08
9292,17-02-2023,First Class,Consumer,United States,Dover,Delaware,19901,East,Office Supplies,Binders,OFF-BI-10004965,30,3,0.9,29.1,-0.9,2023-02
9293,24-08-2022,Same Day,Corporate,United States,Waco,Texas,76706,Central,Office Supplies,Binders,OFF-BI-10004022,0,1,0,0,0,2022-08
9294,12-12-2023,Second Class,Consumer,United States,Hagerstown,Maryland,21740,East,Office Supplies,Binders,OFF-BI-10000050,40,6,1.2,38.8,-1.2,2023-12
9295,01-10-2022,Standard Class,Corporate,United States,Cleveland,Ohio,44105,East,Office Supplies,Paper,OFF-PA-10002464,10,3,0.2,9.8,-0.2,2022-10
9296,18-06-2022,Standard Class,Corporate,United States,Cleveland,Ohio,44105,East,Furniture,Bookcases,FUR-BO-10004709,100,4,3.6,116.4,16.400000000000006,2022-06
9297,11-11-2023,Second Class,Corporate,United States,Mcallen,Texas,78501,Central,Technology,Accessories,TEC-AC-10003590,40,2,1.2,38.8,-1.2,2023-11
9298,21-02-2023,Second Class,Corporate,United States,Mcallen,Texas,78501,Central,Technology,Phones,TEC-PH-10003357,190,4,9.6,230.4,40.400000000000006,2023-02
9299,05-05-2023,Second Class,Corporate,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,OFF-AR-10003373,60,3,1.4,68.6,8.599999999999994,2023-05
9300,27-04-2023,Second Class,Corporate,United States,Mcallen,Texas,78501,Central,Office Supplies,Binders,OFF-BI-10003676,0,2,0,0,0,2023-04
9301,25-11-2023,Second Class,Corporate,United States,Mcallen,Texas,78501,Central,Furniture,Chairs,FUR-CH-10000225,50,1,3,57,7,2023-11
9302,22-04-2023,Second Class,Corporate,United States,Mcallen,Texas,78501,Central,Technology,Phones,TEC-PH-10001870,90,2,3,97,7,2023-04
9303,03-01-2022,Second Class,Corporate,United States,Mcallen,Texas,78501,Central,Office Supplies,Art,OFF-AR-10003481,10,3,0.5,9.5,-0.5,2022-01
9304,10-11-2022,Second Class,Corporate,United States,Mcallen,Texas,78501,Central,Office Supplies,Paper,OFF-PA-10003936,20,3,0.4,19.6,-0.4,2022-11
9305,20-10-2022,Second Class,Corporate,United States,Mcallen,Texas,78501,Central,Office Supplies,Binders,OFF-BI-10000320,0,1,0,0,0,2022-10
9306,20-07-2023,Standard Class,Home Office,United States,Santa Fe,New Mexico,87505,West,Office Supplies,Art,OFF-AR-10001972,10,5,0.4,9.6,-0.4,2023-07
9307,20-12-2023,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10003829,10,2,0.3,9.7,-0.3,2023-12
9308,27-05-2022,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10003338,10,2,0.3,9.7,-0.3,2022-05
9309,12-09-2022,Standard Class,Consumer,United States,San Francisco,California,94110,West,Technology,Accessories,TEC-AC-10002558,40,4,2.5,47.5,7.5,2022-09
9310,28-03-2023,Standard Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Art,OFF-AR-10000034,30,6,1.5,28.5,-1.5,2023-03
9311,03-06-2022,Standard Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10001510,130,8,3,147,17,2022-06
9312,22-11-2022,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Labels,OFF-LA-10000134,0,2,0,0,0,2022-11
9313,28-12-2022,Standard Class,Consumer,United States,Dallas,Texas,75220,Central,Office Supplies,Art,OFF-AR-10000588,50,4,2.4,57.6,7.600000000000001,2022-12
9314,17-11-2023,Same Day,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Storage,OFF-ST-10003282,340,7,16.8,403.2,63.19999999999999,2023-11
9315,04-07-2022,Same Day,Corporate,United States,Detroit,Michigan,48234,Central,Office Supplies,Appliances,OFF-AP-10002311,110,2,4.8,115.2,5.200000000000003,2022-07
9316,21-10-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10000141,100,3,6,114,14,2023-10
9317,17-11-2023,Standard Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Supplies,OFF-SU-10000646,620,4,15.4,754.6,134.60000000000002,2023-11
9318,26-03-2022,Standard Class,Consumer,United States,Carrollton,Texas,75007,Central,Technology,Accessories,TEC-AC-10002076,40,1,2.5,47.5,7.5,2022-03
9319,28-09-2022,Standard Class,Corporate,United States,New York City,New York,10009,East,Office Supplies,Paper,OFF-PA-10000743,10,2,0.3,9.7,-0.3,2022-09
9320,27-11-2022,Standard Class,Corporate,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10002780,150,2,4.8,155.2,5.199999999999989,2022-11
9321,04-05-2023,Standard Class,Corporate,United States,New York City,New York,10009,East,Furniture,Furnishings,FUR-FU-10000747,160,4,7.2,172.8,12.800000000000011,2023-05
9322,26-02-2023,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10002445,10,3,0.2,9.8,-0.2,2023-02
9323,22-10-2022,Standard Class,Consumer,United States,Houston,Texas,77041,Central,Furniture,Furnishings,FUR-FU-10000723,60,4,2.1,67.9,7.900000000000006,2022-10
9324,27-10-2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Paper,OFF-PA-10003641,200,8,10.5,199.5,-0.5,2023-10
9325,29-05-2023,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Furniture,Chairs,FUR-CH-10003973,480,2,11.8,578.2,98.20000000000005,2023-05
9326,28-09-2022,Standard Class,Consumer,United States,Los Angeles,California,90036,West,Office Supplies,Binders,OFF-BI-10000977,60,3,2.1,67.9,7.900000000000006,2022-09
9327,06-04-2022,First Class,Consumer,United States,Edmonds,Washington,98026,West,Furniture,Furnishings,FUR-FU-10004053,70,4,2.4,77.6,7.599999999999994,2022-04
9328,18-12-2022,First Class,Consumer,United States,Edmonds,Washington,98026,West,Technology,Phones,TEC-PH-10002033,400,2,23,437,37,2022-12
9329,30-07-2022,First Class,Consumer,United States,Edmonds,Washington,98026,West,Office Supplies,Art,OFF-AR-10004260,30,1,0.6,29.4,-0.6,2022-07
9330,08-02-2022,First Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Appliances,OFF-AP-10004655,40,4,2.5,47.5,7.5,2022-02
9331,24-02-2022,Standard Class,Consumer,United States,New York City,New York,10035,East,Office Supplies,Envelopes,OFF-EN-10001539,20,2,1,19,-1,2022-02
9332,02-09-2023,Standard Class,Corporate,United States,Springfield,Oregon,97477,West,Technology,Phones,TEC-PH-10001817,710,3,25.8,834.2,124.20000000000005,2023-09
9333,08-12-2023,Second Class,Consumer,United States,Georgetown,Kentucky,40324,South,Office Supplies,Appliances,OFF-AP-10002578,170,4,6,194,24,2023-12
9334,24-11-2023,Second Class,Consumer,United States,Georgetown,Kentucky,40324,South,Office Supplies,Fasteners,OFF-FA-10000992,10,4,0.3,9.7,-0.3,2023-11
9335,13-04-2022,First Class,Consumer,United States,Coral Springs,Florida,33065,South,Furniture,Bookcases,FUR-BO-10001798,290,3,6.2,303.8,13.800000000000011,2022-04
9336,05-08-2023,First Class,Consumer,United States,Coral Springs,Florida,33065,South,Office Supplies,Labels,OFF-LA-10004409,0,2,0,0,0,2023-08
9337,12-01-2023,Standard Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10000621,20,5,0.6,19.4,-0.6,2023-01
9338,20-11-2023,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10003196,0,1,0,0,0,2023-11
9339,14-11-2022,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Binders,OFF-BI-10003727,20,6,0.4,19.6,-0.4,2022-11
9340,16-05-2023,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10003228,140,3,7.5,142.5,2.5,2023-05
9341,13-07-2023,Second Class,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Labels,OFF-LA-10002787,20,5,0.8,19.2,-0.8,2023-07
9342,17-08-2022,Second Class,Corporate,United States,San Francisco,California,94110,West,Technology,Phones,TEC-PH-10001305,110,3,3.6,116.4,6.400000000000006,2022-08
9343,12-09-2023,Standard Class,Home Office,United States,Riverside,California,92503,West,Office Supplies,Binders,OFF-BI-10001036,40,7,2.5,47.5,7.5,2023-09
9344,07-09-2022,First Class,Home Office,United States,Troy,Ohio,45373,East,Furniture,Tables,FUR-TA-10001086,400,5,23,437,37,2022-09
9345,12-09-2023,First Class,Home Office,United States,Troy,Ohio,45373,East,Office Supplies,Binders,OFF-BI-10001525,10,5,0.2,9.8,-0.2,2023-09
9346,12-03-2023,First Class,Home Office,United States,Troy,Ohio,45373,East,Technology,Phones,TEC-PH-10000526,50,1,3,57,7,2023-03
9347,03-07-2022,First Class,Home Office,United States,Troy,Ohio,45373,East,Furniture,Furnishings,FUR-FU-10004973,20,2,0.6,29.4,9.399999999999999,2022-07
9348,10-07-2022,First Class,Home Office,United States,Troy,Ohio,45373,East,Furniture,Chairs,FUR-CH-10003981,750,5,36,864,114,2022-07
9349,07-01-2023,Standard Class,Consumer,United States,Moreno Valley,California,92553,West,Furniture,Furnishings,FUR-FU-10000277,760,8,16.8,823.2,63.200000000000045,2023-01
9350,16-12-2023,Standard Class,Consumer,United States,Moreno Valley,California,92553,West,Furniture,Furnishings,FUR-FU-10001934,30,2,0.8,39.2,9.200000000000003,2023-12
9351,16-09-2022,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Office Supplies,Binders,OFF-BI-10004970,10,4,0.2,9.8,-0.2,2022-09
9352,28-02-2023,Standard Class,Corporate,United States,Seattle,Washington,98115,West,Furniture,Chairs,FUR-CH-10003396,150,3,5.4,174.6,24.599999999999994,2023-02
9353,01-05-2022,First Class,Consumer,United States,Chicago,Illinois,60623,Central,Furniture,Chairs,FUR-CH-10003973,430,2,10.4,509.6,79.60000000000002,2022-05
9354,29-11-2023,First Class,Consumer,United States,Chicago,Illinois,60623,Central,Office Supplies,Paper,OFF-PA-10002109,10,3,0.5,9.5,-0.5,2023-11
9355,21-06-2022,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Paper,OFF-PA-10001826,20,3,0.8,19.2,-0.8,2022-06
9356,13-11-2023,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Art,OFF-AR-10000823,0,2,0,0,0,2023-11
9357,26-11-2023,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Paper,OFF-PA-10001776,20,2,0.8,19.2,-0.8,2023-11
9358,01-09-2023,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Binders,OFF-BI-10003676,40,5,1.2,38.8,-1.2,2023-09
9359,03-11-2022,Second Class,Corporate,United States,New York City,New York,10024,East,Furniture,Tables,FUR-TA-10001095,260,3,9.3,300.7,40.69999999999999,2022-11
9360,25-10-2023,Second Class,Corporate,United States,New York City,New York,10024,East,Furniture,Furnishings,FUR-FU-10000747,40,1,1,49,9,2023-10
9361,01-04-2023,Second Class,Corporate,United States,New York City,New York,10024,East,Office Supplies,Storage,OFF-ST-10004337,360,7,12.9,417.1,57.10000000000002,2023-04
9362,10-08-2023,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10004410,30,6,0.6,29.4,-0.6,2023-08
9363,01-09-2022,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Fasteners,OFF-FA-10004838,10,7,0.2,9.8,-0.2,2022-09
9364,01-08-2022,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Furniture,Furnishings,FUR-FU-10002364,20,3,0.8,19.2,-0.8,2022-08
9365,05-03-2022,Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Storage,OFF-ST-10001809,340,4,18,342,2,2022-03
9366,13-08-2022,First Class,Consumer,United States,Saint Charles,Missouri,63301,Central,Office Supplies,Paper,OFF-PA-10001846,10,2,0.2,9.8,-0.2,2022-08
9367,03-06-2022,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Binders,OFF-BI-10003876,70,2,1.4,68.6,-1.4,2022-06
9368,11-07-2023,Standard Class,Consumer,United States,Long Beach,New York,11561,East,Office Supplies,Storage,OFF-ST-10003470,1580,6,84,1596,16,2023-07
9369,28-07-2022,First Class,Corporate,United States,Lakewood,New Jersey,8701,East,Office Supplies,Paper,OFF-PA-10004243,40,2,1.6,38.4,-1.6,2022-07
9370,30-10-2023,Second Class,Corporate,United States,Clinton,Maryland,20735,East,Furniture,Chairs,FUR-CH-10000422,250,3,5.4,264.6,14.600000000000023,2023-10
9371,16-10-2022,First Class,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Furnishings,FUR-FU-10002506,40,4,1.6,38.4,-1.6,2022-10
9372,25-01-2023,First Class,Corporate,United States,Columbus,Ohio,43229,East,Furniture,Chairs,FUR-CH-10000863,290,3,6.4,313.6,23.600000000000023,2023-01
9373,07-02-2023,First Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,OFF-FA-10002988,10,5,0.2,9.8,-0.2,2023-02
9374,18-11-2022,Standard Class,Consumer,United States,Pasadena,California,91104,West,Technology,Phones,TEC-PH-10003437,370,7,21,399,29,2022-11
9375,24-04-2022,Standard Class,Corporate,United States,Seattle,Washington,98105,West,Office Supplies,Supplies,OFF-SU-10002537,60,6,1.8,58.2,-1.8,2022-04
9376,19-07-2023,Second Class,Consumer,United States,Los Angeles,California,90045,West,Technology,Accessories,TEC-AC-10003063,40,2,2,48,8,2023-07
9377,20-12-2022,Standard Class,Consumer,United States,East Orange,New Jersey,7017,East,Technology,Accessories,TEC-AC-10003237,20,3,1.5,28.5,8.5,2022-12
9378,05-08-2023,Standard Class,Corporate,United States,Eau Claire,Wisconsin,54703,Central,Office Supplies,Storage,OFF-ST-10001031,20,2,1.2,28.8,8.8,2023-08
